YEAR,MONTH,DAY,TMIN,TMAX,TAVG,RHMIN,RHMAX,RHAVG,VPMIN,VPMAX,VPAVG,WIND,W_DIR,PPFD,TOTALSOLAR
1994,9,13,14.9,21.9,17.7,82,94,89.8333333,15.89,22.29,18.2116667,0.7625,194.125,,
1994,9,14,14.6,24.3,18.6458333,65,93,83.9166667,14.79,22.24,17.99125,0.808333333,188.583333,,
1994,9,15,14.9,24.7,19.025,65,93,84.3333333,15.65,23.4,18.51375,0.925,193.166667,,
1994,9,16,14.5,24.6,19.2375,75,94,87.5,15.19,23.82,19.6166667,1.43333333,179.458333,,
1994,9,17,17.9,21.8,19.2958333,90,93,91.9166667,18.8,23.64,20.59625,1.025,165.166667,,
1994,9,18,13.2,24.3,18.675,85,93,90.8333333,14.06,26.26,19.6525,0.625,227.791667,,
1994,9,19,12.4,19.3,14.6708333,82,93,90.2916667,13.29,19.12,15.0991667,0.841666667,182.625,,
1994,9,20,9.5,19.3,13.6916667,65,92,81.875,10.73,15.59,12.7566667,1.175,172.708333,,
1994,9,21,10.2,19,13.9125,75,93,86.75,11.39,17.13,13.8245833,0.9,186.333333,,
1994,9,22,9.3,19.3,14.0666667,74,95,86.5,10.96,17.85,13.925,0.779166667,195.25,,
1994,9,23,12.6,15.4,13.6791667,88,94,92.25,13.52,16.22,14.4375,1.45833333,180.083333,,
1994,9,24,13.8,19.5,16.6041667,88,94,91.9583333,14.75,20,17.3708333,1.57083333,170.125,,
1994,9,25,11.7,19.7,16.2208333,82,92,91,12.64,20.42,16.78375,1.775,170.333333,,
1994,9,26,7.3,18.7,12.0625,63,94,88.25,9.16,16.69,12.4733333,1.15416667,198.75,,
1994,9,27,9.2,19.1,13.4583333,53,94,82.5,9.29,17.91,12.7670833,0.979166667,220.583333,,
1994,9,28,7.1,20,12.9625,66,94,78.9166667,7.8,16.61,11.84125,1.05833333,182.5,,
1994,9,29,10.2,22,14.9416667,47,93,70.8333333,8.51,16.67,11.9779167,0.9125,243.125,,
1994,9,30,12.1,22.3,16.5833333,49,83,66.125,7.24,17.85,12.8420833,0.683333333,211.708333,,
1994,10,1,12.9,22,17.2,62,89,76.9166667,10.13,19.27,15.18,0.929166667,185.416667,,
1994,10,2,13.4,20.2,16.1333333,83,93,90.5,14.28,19.98,16.6225,1.53333333,167.083333,,
1994,10,3,13,19.9,15.6416667,84,93,91.4166667,13.91,19.75,16.2858333,1.01666667,278.666667,,
1994,10,4,9.7,18.7,13.9083333,68,93,88.6666667,8.41,19.13,14.2775,0.616666667,163.416667,,
1994,10,5,8.5,18.2,12.225,71,94,80,8.4,15.71,11.47125,0.8,191.166667,,
1994,10,6,9.1,17.6,12.6416667,78,93,88.7916667,10.76,15.72,12.99875,1.70416667,181.5,,
1994,10,7,10.4,17.5,12.4458333,79,93,89.625,11.72,15.95,12.9325,1.54583333,177.125,,
1994,10,8,9,16.9,13.0333333,78,94,90.75,10.66,15.88,13.70125,1.53333333,174.416667,,
1994,10,9,15,17.2,15.8125,91,92,91.3333333,15.55,17.84,16.41,1.32916667,171.916667,,
1994,10,10,8.5,15.1,13.3666667,91,93,91.7916667,10.22,15.63,14.0808333,0.5625,131.375,,
1994,10,11,6.7,14,8.8125,49,93,79,4.94,11.69,9.01291667,1.53333333,146.958333,,
1994,10,12,6.3,10.5,9.01666667,51,93,89.4166667,5.06,11.68,10.3370833,2.74583333,169.458333,,
1994,10,13,10.1,12.9,11.775,91,92,91.4583333,11.36,13.53,12.63375,2.47083333,157.333333,,
1994,10,14,12.8,16.1,13.8333333,90,92,90.625,13.43,16.51,14.3554167,0.608333333,296.708333,,
1994,10,15,9.4,17.1,12.9958333,56,91,81.4583333,7.65,15.32,12.2445833,0.995833333,154.833333,,
1994,10,16,8.4,19.5,13.0875,24,72,49.3333333,3.45,10.82,7.40666667,0.933333333,185.333333,,
1994,10,17,9.3,18.6,13.0083333,17,62,42.375,2.18,10.04,6.47875,0.95,199.583333,,
1994,10,18,8.5,18.2,12.7791667,16,59,31.0416667,2.04,8.55,4.85208333,0.775,174.708333,,
1994,10,19,10.6,14.2,12.4666667,25,92,73.3333333,3.58,14.8,10.7929167,0.6875,191.791667,,
1994,10,20,10.6,18.7,14.1,76,91,86.375,11.13,18.34,13.9658333,0.8875,242.083333,,
1994,10,21,9.5,17.9,13.3791667,35,92,71.375,5.55,14.09,10.82375,1.06666667,238.541667,,
1994,10,22,13,19.6,14.8416667,70,92,88.375,10.89,18.38,14.92625,1.6125,182.625,,
1994,10,23,8.1,19.2,13.5875,64,92,81,9.45,15.82,12.61,1.39583333,255.833333,,
1994,10,24,6.9,17.8,11.6666667,45,88,65.5,6.14,13.03,8.955,1.02083333,189.25,,
1994,10,25,7.1,17.5,11.0958333,36,67,52.5,4.62,10.51,6.93541667,1.2,207.375,,
1994,10,26,2.6,11.9,6.28333333,43,92,65.375,4.45,8.14,6.12708333,1.09166667,152.916667,,
1994,10,27,0.5,11.9,5.7875,50,82,69.0833333,5.11,7.89,6.33666667,0.975,190.541667,,
1994,10,28,2.4,14.3,7.275,29,85,58.6666667,2.96,7.91,5.83541667,1.5875,187.791667,,
1994,10,29,3.7,16.6,10.9583333,31,91,74.7083333,2.75,14.09,10.4070833,1.59583333,182.416667,,
1994,10,30,12.8,16.6,14.075,84,93,90.2916667,13.58,16.42,14.4904167,1.22083333,167.958333,,
1994,10,31,13.5,18.2,15.2708333,83,92,89.4166667,14.08,18.28,15.4991667,1.67916667,175.375,,
1994,11,1,2.1,14.2,6.375,45,91,73.125,3.42,14.71,7.52375,2.32916667,184.458333,,
1994,11,2,1,16,9.10833333,23,50,35.125,2.31,5.5,4.03291667,1.2625,164,,
1994,11,3,9.4,19.9,14.2583333,22,43,33.375,3.51,6.95,5.43375,1.3125,185.083333,,
1994,11,4,11.9,22,15.1625,15,86,40.2916667,3.02,12.95,6.635,2.82916667,177.875,,
1994,11,5,12.9,16.4,14.1166667,78,91,86.7083333,12.9,14.89,13.9441667,3.475,174.583333,,
1994,11,6,8.4,19.4,13.6166667,60,92,82.7083333,9.1,17.28,12.9508333,2.7125,218.458333,,
1994,11,7,8.1,19.6,12.3916667,15,82,43.0416667,3,9.18,6,2.475,227.625,,
1994,11,8,5.1,17.8,11.35,41,74,50.4166667,4.46,9.23,6.88875,1.6875,197.041667,,
1994,11,9,9,19.7,13.9458333,61,91,79.4583333,9.07,14.29,12.5808333,1.7375,145.166667,,
1994,11,10,8.8,14,12.35,86,92,90.4166667,10.34,14.34,13.0275,1.2375,246.875,,
1994,11,11,4.5,13.8,8.925,24,92,60.5416667,2.88,10.39,6.66125,1.67916667,203.125,,
1994,11,12,8.3,18.1,12.175,16,60,26.8333333,1.97,8.41,3.82083333,1.77083333,172.625,,
1994,11,13,9.7,20.2,13.9708333,15,33,19.4583333,2.1,5.34,3.1475,1.70416667,194.958333,,
1994,11,14,10.8,19.8,14.5083333,15,30,18.7916667,2.23,4.82,3.13958333,1.32083333,174.458333,,
1994,11,15,10.3,19.4,14.2375,15,40,23.1666667,2.21,5.58,3.73625,1.2875,178,,
1994,11,16,9.2,16.7,12.5,37,89,71.625,5,12.41,10.2975,1.40833333,198.291667,,
1994,11,17,6.2,14.7,10.4958333,67,92,77.2916667,7.59,11.85,9.84458333,1.34166667,166.708333,,
1994,11,18,10.3,19.9,13.5833333,49,92,78,6.9,15.1,12.0758333,1.2375,277.625,,
1994,11,19,10.7,21,14.9666667,16,65,32.1666667,2.59,8.4,5.34416667,2.16666667,211.583333,,
1994,11,20,7.9,17.7,12.3333333,15,92,31.8333333,2.25,11.63,4.22208333,3.55833333,166.75,,
1994,11,21,8.9,20.6,13.2708333,57,92,81.5,8.44,17.46,12.42625,2.53333333,176.208333,,
1994,11,22,4.4,14.3,8.32916667,24,87,50,3.47,8.44,5.2125,1.6375,215.416667,,
1994,11,23,-2.7,5.1,1.07083333,20,50,30.5416667,1.24,3.73,2.04583333,2.27916667,136.75,,
1994,11,24,-3.1,9.2,2.88333333,22,46,33.875,1.75,3.76,2.52416667,1.3125,186.625,,
1994,11,25,1.8,8.5,5.2625,19,65,32.3333333,1.57,5.95,2.93333333,1.3125,160.416667,,
1994,11,26,3.3,6.3,4.95833333,56,93,85.4166667,4.89,8.71,7.41958333,2.14583333,206.125,,
1994,11,27,3.5,9.7,5.84166667,91,93,91.5,7.24,10.91,8.53333333,3.87083333,167.25,,
1994,11,28,4.6,12.3,8.31666667,19,93,66.25,1.78,12.63,7.74083333,2.7375,196.541667,,
1994,11,29,3.5,7.3,4.7125,23,91,60,2.16,8.32,5.10583333,0.895833333,232.25,,
1994,11,30,-0.9,7.4,3.12916667,27,63,43.4166667,2.2,5.11,3.35041667,1.56666667,260.041667,,
1994,12,1,-1.1,8.6,3.28333333,40,59,47.2083333,2.68,4.93,3.67,1.20416667,198.416667,,
1994,12,2,1.2,11.6,6.25416667,18,68,38.5833333,1.9,6.46,3.62833333,1.36666667,173.333333,,
1994,12,3,5.5,12.6,10.1125,68,91,85.9166667,6.14,12.81,10.7066667,1.8375,159.416667,,
1994,12,4,11.7,14.6,13.275,88,90,88.875,12.23,14.7,13.5370833,2.85416667,167.583333,,
1994,12,5,10,16.8,13.5291667,85,90,87.9166667,10.98,16.47,13.67125,1.5375,208.166667,,
1994,12,6,7.8,16.9,12.7416667,28,90,71.9166667,4.53,13.87,10.3791667,1.025,190.666667,,
1994,12,7,7.8,16.5,12.0333333,24,90,62.5,4.12,12.52,8.60416667,1.64166667,230.75,,
1994,12,8,6.1,14.2,9.17916667,62,88,80.4166667,6.36,11.29,9.33375,2.37083333,200.708333,,
1994,12,9,5.9,13.1,9.45,73,92,85.375,8.49,11.75,10.0991667,2.275,188.083333,,
1994,12,10,3.9,11.1,9.86666667,82,91,89.0833333,7.28,11.88,10.8391667,3.26666667,183.791667,,
1994,12,11,-4.8,4.4,-0.36666667,20,91,62.3333333,1.42,7.29,3.6525,2.29583333,209.958333,,
1994,12,12,-0.9,5.2,2.73333333,19,50,26.0416667,1.34,3.34,1.92541667,1.80416667,179.791667,,
1994,12,13,-1.8,6.9,2.44166667,52,93,74.125,2.96,7.39,5.48958333,1.3625,211.625,,
1994,12,14,3,10.1,5.56666667,76,92,87.375,6.94,9.42,7.91958333,0.904166667,180.625,,
1994,12,15,1.6,8.9,5.26666667,83,93,88.375,6.34,9.67,7.86958333,1.0625,188.625,,
1994,12,16,2.4,5.6,3.76666667,75,93,85.75,6.24,8.14,6.8525,3.325,189.375,,
1994,12,17,2.6,10.5,6.75,82,92,88.5833333,6.6,11.33,8.78666667,1.02083333,171.958333,,
1994,12,18,-4,6.5,1.30416667,44,91,68.5,3.7,6.69,4.525,2.2875,227.083333,,
1994,12,19,-5.4,6.3,0.566666667,38,88,60.4583333,2.93,4.87,3.73375,1.175,227.333333,,
1994,12,20,-0.1,9.2,3.175,23,68,43.0833333,1.88,5,3.27041667,1.65833333,180.208333,,
1994,12,21,1.3,7.8,5.11666667,60,92,81.625,4.53,9.39,7.27791667,1.80833333,189.583333,,
1994,12,22,3.5,5.9,4.83333333,87,92,90.8333333,7.21,8.44,7.83583333,2.275,268.833333,,
1994,12,23,1.4,5.4,3.89583333,52,87,59.75,3.98,7.42,4.83916667,3.14583333,335.166667,,
1994,12,24,1,9.9,4.30416667,26,60,48.5416667,2.93,4.48,3.94666667,3.31666667,260.333333,,
1994,12,25,1.8,8.6,4.35833333,21,73,44.7916667,2.2,5.62,3.65791667,2.63333333,315.791667,,
1994,12,26,3.1,12.2,7.49583333,36,70,50.25,2.91,7.02,5.25416667,0.9125,205.875,,
1994,12,27,4.9,12.6,8.11666667,39,57,47.6666667,3.68,6.38,5.18541667,1.07083333,199.5,,
1994,12,28,3.3,13.2,8.45,18,71,41.8333333,2.08,6.29,4.47333333,1.07916667,213.708333,,
1994,12,29,4.8,11,8.04166667,19,59,34.875,2.13,5.14,3.66,1.99166667,188.583333,,
1994,12,30,1.3,5.5,3.6875,19,92,62.2916667,1.67,7.73,4.85791667,2.19166667,170.208333,,
1994,12,31,4.1,8.6,6.20833333,89,92,89.7083333,7.5,9.95,8.5225,2.3125,139.583333,,
1995,1,1,3.6,12.4,7.12083333,68,90,82.1666667,6.32,10.55,8.31291667,1.60833333,127.333333,,
1995,1,2,-6.8,3.6,-1.7416667,23,83,45.7083333,1.17,6.36,2.45833333,1.79583333,193.208333,,
1995,1,3,-4.6,2.1,-1.2125,22,41,31.3333333,1.17,2.39,1.76833333,1.06666667,186.25,,
1995,1,4,-11.3,0.1,-4.5541667,25,85,49.4583333,0.88,4,2.2475,1.75833333,150.833333,,
1995,1,5,-13.8,-0.5,-6.7208333,24,51,32.875,0.7,1.64,1.19875,1.175,197.458333,,
1995,1,6,-5.4,8.1,2.125,21,92,66.2083333,1.06,9.51,5.27041667,4.44583333,156.791667,,
1995,1,7,-6,7.2,0.5625,88,91,89.1666667,3.52,8.98,5.83958333,2.01666667,165.875,,
1995,1,8,-7.2,4.7,-0.92916667,46,91,69.75,3.24,4.92,3.82708333,1.12083333,150.041667,,
1995,1,9,1.2,7.1,3.48333333,48,74,59.125,3.4,5.63,4.65625,0.9375,199.25,,
1995,1,10,1.3,10.5,4.7875,46,80,63.8333333,4.04,6.57,5.41916667,2.07083333,186,,
1995,1,11,3.2,7.3,5.42916667,80,91,88.0416667,6.5,9,7.92833333,3.01666667,176.458333,,
1995,1,12,7.2,10.5,9.34166667,87,90,88.4166667,8.99,11.32,10.3858333,2.15,167,,
1995,1,13,8.6,13,10.75,86,88,87.125,9.76,13.06,11.26625,4.26666667,157.666667,,
1995,1,14,11.6,14.4,12.9666667,86,88,87.0416667,12.01,14.27,12.9983333,5.70416667,159.541667,,
1995,1,15,5.9,11.6,8.4125,87,89,87.9583333,8.22,12,9.71583333,1.34583333,217.416667,,
1995,1,16,3.8,10.9,7.2875,18,89,72.3333333,2.08,9.63,7.34458333,1.66666667,189.166667,,
1995,1,17,8.2,15.2,11.7416667,17,33,23.7083333,2.02,5.42,3.37708333,0.820833333,174.625,,
1995,1,18,4.9,12.9,9.24583333,18,86,53.0416667,2.38,8.33,6.03541667,3.15833333,204.333333,,
1995,1,19,-2.2,6.8,3.80416667,86,91,88.6666667,4.67,8.7,7.21583333,4.07916667,148.708333,,
1995,1,20,-4.5,-1.8,-3.3958333,87,90,89.6666667,3.92,4.71,4.26583333,2.88333333,197.625,,
1995,1,21,-7.3,1.7,-3.5375,51,90,73.3333333,2.66,4.41,3.4275,2.34166667,162.25,,
1995,1,22,-7.8,4.7,-2.5708333,28,85,60.4583333,1.81,4.24,2.955,2.0625,149.916667,,
1995,1,23,-7.1,1.4,-3.0625,53,92,78.2916667,2.74,5.22,3.83958333,1.45833333,203.833333,,
1995,1,24,-10.2,0.5,-5.1625,30,84,60.75,1.75,2.98,2.4075,2.67916667,231.833333,,
1995,1,25,-6.6,6.2,-0.60416667,46,74,60.5416667,2.56,4.53,3.54625,1.6875,123.166667,,
1995,1,26,-3.4,6.3,1.15833333,27,67,42.6666667,1.8,4.35,2.82416667,1.3,192.375,,
1995,1,27,-0.3,7.4,3.72083333,21,91,47.5,1.54,7.78,3.86541667,1.42916667,190.958333,,
1995,1,28,4,11.3,6.8625,65,90,82.125,6.91,11.21,8.10416667,2.4125,152.666667,,
1995,1,29,1.4,6.2,3.9375,88,90,88.5,5.99,8.31,7.17458333,1.52083333,195.416667,,
1995,1,30,-4.2,3.6,-0.2125,71,89,86.875,3.97,6.73,5.24166667,1.41666667,91.625,,
1995,1,31,-5.7,3.5,-1.9333333,41,90,76.5,2.67,5.3,4.0225,1.21666667,137.208333,,
1995,2,1,-3.2,8.8,2.8125,36,70,57.25,2.18,5.92,4.35083333,1.94166667,162.208333,,
1995,2,2,3.3,10.1,5.91666667,64,89,77.25,5.55,9.25,7.22333333,1.49583333,165.416667,,
1995,2,3,3.5,9.1,5.775,66,91,78.2916667,5.96,8.18,7.185,2.99583333,200.375,,
1995,2,4,-9.6,3.9,-4.9666667,68,90,87.7916667,2.03,7.24,3.8475,3.03333333,274.25,,
1995,2,5,-13.4,-3.1,-8.4375,31,67,49.0833333,1.28,2.16,1.57583333,3.12916667,259.375,,
1995,2,6,-15.1,-3.2,-9.8083333,26,71,45.875,0.91,2.2,1.30666667,2.00833333,222.083333,,
1995,2,7,-10.8,-1.4,-6.625,71,91,85.7083333,2.21,4.16,3.22625,1.3,161.708333,,
1995,2,8,-16.4,-9.5,-13.4375,52,90,70.4166667,1.05,2.67,1.55291667,2.50833333,294.125,,
1995,2,9,-16.9,-0.9,-8.225,25,65,45.0833333,1.03,2.29,1.42583333,1.41666667,154.333333,,
1995,2,10,-5.8,5.5,0.6375,28,91,81.875,1.28,7.95,5.53791667,1.13333333,228.958333,,
1995,2,11,-2.8,6.1,1.77083333,87,89,88.0416667,4.43,8.19,6.18,1.03333333,203.291667,,
1995,2,12,-9.3,0.9,-4.125,27,89,52.375,1.36,4.43,2.26541667,1.47083333,114.958333,,
1995,2,13,-4.8,-0.2,-2.2916667,35,55,47.75,1.53,3.05,2.49875,1.7625,164.666667,,
1995,2,14,-3.3,2.4,-0.24166667,47,91,79.9166667,2.56,6.51,4.85333333,1.3875,156.458333,,
1995,2,15,0.5,13.8,6.7625,85,90,87.375,5.66,13.51,8.82875,2.95416667,216.208333,,
1995,2,16,11.1,15.2,13.8458333,86,95,90.1666667,11.44,15.75,14.2745833,1.87916667,153.583333,,
1995,2,17,6.8,13.2,10.1208333,95,99,97.375,9.72,14.37,12.1145833,1.3875,198.958333,,
1995,2,18,5.8,12.1,8.55,85,100,93.5416667,9.14,13.08,10.4291667,0.704166667,180.25,,
1995,2,19,7.1,11.1,9.02916667,83,85,84.125,8.53,11.04,9.68375,0.545833333,152.541667,,
1995,2,20,4,10.6,6.6125,44,86,70.0833333,5.29,9.22,6.74541667,1.68333333,160.625,,
1995,2,21,-3.1,5.2,-0.37916667,46,89,70.625,2.35,5.97,4.28708333,2.49583333,263.375,,
1995,2,22,-5.1,11.8,4.1375,30,59,42.7083333,2.28,4.96,3.47708333,0.883333333,115.166667,,
1995,2,23,6.8,16.1,10.275,20,83,33.2916667,2.75,8.15,4.03041667,1.75,88.4166667,,
1995,2,24,-2.9,7,2.1,25,87,50.0416667,1.98,8.64,3.71375,2.42916667,185.958333,,
1995,2,25,-3.4,10.7,3.375,24,45,34.9166667,1.3,3.62,2.75458333,1.2875,150,,
1995,2,26,4.6,18.1,10.3791667,24,67,37.3333333,3.34,7.86,4.665,2.27916667,156.125,,
1995,2,27,8.7,10.4,9.325,67,88,85.0833333,7.88,10.71,9.94541667,3.35416667,170.25,,
1995,2,28,7.9,12.6,10.3458333,85,86,85.375,9.15,12.34,10.7479167,1.475,172.666667,,
1995,3,1,4,13.3,8.65,64,88,81.4583333,7.13,11.82,9.1325,1.3,193.5,,
1995,3,2,3.1,5.2,3.95416667,86,88,86.4166667,6.62,7.57,7.00708333,0.875,115.333333,,
1995,3,3,2.2,5.6,3.98333333,86,87,86.4583333,6.14,7.85,7.02125,1.85,166.25,,
1995,3,4,1.7,8.3,4.25,84,87,86.3333333,5.91,9.31,7.16958333,0.916666667,170.125,,
1995,3,5,1.9,8.8,4.92083333,85,88,85.9583333,6.01,9.94,7.51333333,3,176.125,,
1995,3,6,8.7,15.9,12.1416667,82,90,86.2083333,9.86,14.84,12.2583333,1.10416667,179.708333,,
1995,3,7,11.7,14.9,13.7958333,83,84,83.2083333,11.5,14.13,13.1425,3.74583333,160.958333,,
1995,3,8,-6,16.2,6.47916667,79,86,82.625,3.18,15.17,8.96541667,3.12083333,130.583333,,
1995,3,9,-7.1,4.2,-2.075,24,82,46.4583333,1.25,3.18,2.2825,1.12916667,115.625,,
1995,3,10,-2.9,12,3.9375,21,47,30.125,1.16,3.76,2.545,1.02916667,192.041667,,
1995,3,11,2.4,15,7.79583333,19,43,32.5833333,2.34,5.2,3.38541667,1.5625,177.5,,
1995,3,12,5.2,17.1,10.2083333,17,50,28.5,2.07,5.85,3.48916667,1.47916667,182.416667,,
1995,3,13,6.6,15.9,11.0125,47,85,63.625,5.87,10.48,8.26916667,2.9,171.916667,,
1995,3,14,7.5,17.2,11.7666667,41,78,57.375,6.69,8.93,7.8125,2.375,168.208333,,
1995,3,15,7.3,16.2,11.3916667,43,80,59.5,6.56,9.87,7.94166667,1.17916667,167.458333,,
1995,3,16,8.5,18.7,12.8125,40,81,60.8333333,7.21,10.69,8.79958333,1.10416667,183.375,,
1995,3,17,10,20.2,14.0875,36,78,53.9583333,6.16,10.71,8.40916667,0.766666667,206.125,,
1995,3,18,7.4,19.8,13.0333333,33,48,40.2916667,4.14,7.9,6.06375,1.19583333,196.25,,
1995,3,19,5.6,16.5,10.1041667,33,52,42.0833333,4.04,6.36,5.20541667,2.11666667,184.583333,,
1995,3,20,7.6,16.5,11.55,46,87,58.2083333,5.19,11.24,7.95666667,2.94583333,168.958333,,
1995,3,21,5.6,14.9,9.69166667,28,88,54.3333333,3.69,11,6.29166667,0.983333333,121.583333,,
1995,3,22,8.2,20.7,15.35,37,76,57.7083333,4.22,13.87,10.5491667,1.29166667,91.2916667,,
1995,3,23,9.1,24.8,17.2583333,28,77,53.1666667,6.33,15.34,10.2341667,1.375,194.041667,,
1995,3,24,4.1,15.7,9.54583333,25,81,48.7083333,3.31,8.17,5.50375,1.1,185.916667,,
1995,3,25,3.9,16.9,10.25,19,49,32.75,2.96,5.19,3.93916667,0.458333333,186.583333,,
1995,3,26,7.8,18.7,13.0375,26,60,38.875,4.05,8.94,5.7525,1.42916667,141.416667,,
1995,3,27,7.9,14.6,12.8333333,52,87,78.5833333,6.03,13.94,11.7316667,0.904166667,142.541667,,
1995,3,28,3.8,17,9.35416667,23,72,47.375,3.34,8.42,5.35458333,1.09166667,215.333333,,
1995,3,29,3.9,13.7,8.39583333,26,65,47.5833333,3.58,7.22,5.13041667,0.520833333,198.125,,
1995,3,30,2.9,13.9,7.47083333,41,59,48.5416667,3.86,6.83,5.06708333,0.508333333,167.208333,,
1995,3,31,1.2,12.9,5.60416667,28,63,45.9583333,3.35,5.53,4.06541667,0.491666667,186.208333,,
1995,4,1,0.4,10.4,4.48333333,37,59,48.0416667,2.85,5.29,4.03666667,0.570833333,199,,
1995,4,2,0,13.6,6.11666667,20,61,39.3333333,2.78,5.14,3.54125,1.64166667,181.5,,
1995,4,3,4.4,16.8,10.4375,22,42,31.7083333,3.25,5.12,3.93791667,1.62083333,179,,
1995,4,4,6.3,13.6,9.80416667,34,87,55.375,4.13,11.62,6.81125,1.2125,191.791667,,
1995,4,5,4.7,16,9.87083333,25,48,37.8333333,4,5.16,4.51791667,1.67916667,175.125,,
1995,4,6,6,17.1,10.5,29,56,43.375,4.15,6.98,5.45625,1.7375,176,,
1995,4,7,6.7,21.1,14.35,24,66,37.25,4.88,7.07,5.86541667,1.6875,138.5,,
1995,4,8,11.9,21.8,16.0416667,29,45,38.9583333,5.77,8.74,7.07125,2.29583333,135.75,,
1995,4,9,11.3,23.1,17.15,33,59,45.4583333,6.82,10.73,8.84208333,2.54166667,195.625,,
1995,4,10,13.6,27.1,19.4375,13,69,43.0833333,4.39,12.64,9.26375,2.84583333,138.666667,,
1995,4,11,11.8,16.2,12.6041667,65,86,82.875,11.5,12.92,12.0516667,4.88333333,167.416667,,
1995,4,12,8.2,14.9,11.7833333,72,88,82.625,8.07,14.85,11.5141667,2.8125,159.208333,,
1995,4,13,5.7,17.6,10.4583333,30,78,55.0833333,4.22,9.57,6.89625,2.15833333,147.333333,,
1995,4,14,3.5,17.4,10.1958333,17,52,33.625,3.12,5.26,3.92916667,2.22083333,128.666667,,
1995,4,15,7.3,21.3,13.8583333,18,35,27.7916667,3.25,5.88,4.34375,1.44166667,155.208333,,
1995,4,16,11.9,22.9,17.0458333,23,46,34.125,4.12,9.45,6.69416667,1.74166667,104.458333,,
1995,4,17,13,21.3,15.5708333,30,84,62.2916667,4.98,14.55,11.0954167,1.24166667,109.125,,
1995,4,18,14.8,26.1,19.2833333,14,84,57.6666667,4.58,17,12.01625,2.30416667,141.958333,,
1995,4,19,14.1,25,18.5208333,43,85,67.125,11.91,16.09,13.9783333,1.71666667,108.541667,,
1995,4,20,14.8,19.3,16.7333333,61,82,72.4166667,11.59,16.5,13.7729167,2.40833333,180.083333,,
1995,4,21,12.4,20.3,15.6125,62,86,77,11.76,17.61,13.59,2.275,162.25,,
1995,4,22,12.2,20.2,15.6541667,50,82,68.7916667,8.7,15.59,12.175,1.5,157.333333,,
1995,4,23,8.5,13.1,10.9333333,73,86,82.9583333,9.34,12.5,10.8383333,2.65833333,189.416667,,
1995,4,24,1,11.5,4.9625,74,85,81.7083333,5.34,11.32,7.2375,2.19583333,159.125,,
1995,4,25,1.9,14,7.99166667,42,75,54.8333333,3.84,7.71,5.80083333,1.675,178.583333,,
1995,4,26,6,17.3,11.2291667,36,53,45.75,4.78,7.86,6.10583333,1.925,177.291667,,
1995,4,27,8.8,17.4,12.5041667,49,84,65.2916667,6.45,10.44,9.38875,2.725,180.416667,,
1995,4,28,7,18.9,12.7666667,18,86,49.5416667,3.43,10.31,6.67375,1.47916667,117.958333,,
1995,4,29,8.5,19.4,13.7625,28,50,41.25,5.13,8.38,6.45583333,2.5375,170.958333,,
1995,4,30,9.8,16.3,12.9958333,43,85,71.25,6.49,14.13,10.6725,1.6,174.708333,,
1995,5,1,10.7,19.1,13.5791667,62,85,79.875,9.84,14.36,12.4020833,2.05833333,182.458333,,
1995,5,2,4.6,11.2,6.81666667,71,85,80.3333333,6.86,11,7.96333333,1.84583333,110,,
1995,5,3,3.8,17.3,10.55,41,81,62.75,6.46,9.28,7.80041667,2.33333333,162.25,,
1995,5,4,6.9,16.7,10.9,55,86,77.875,8.36,11.67,10.1245833,2.3,180.916667,,
1995,5,5,7.6,17,11.9583333,53,84,71.9583333,7.98,12.56,10.0016667,1.73333333,151.916667,,
1995,5,6,6.2,20.3,13.2666667,29,79,48.2916667,4.74,8.67,7.03166667,1.34166667,155.041667,,
1995,5,7,9.1,21.7,15.1041667,33,79,50.625,5.75,11.33,8.55083333,1.11666667,204.291667,,
1995,5,8,13.1,23.3,17.9,42,68,52.9583333,8.22,12.88,10.8291667,2.5375,193.708333,,
1995,5,9,13.5,16.6,15.1916667,68,85,80.75,12.31,15.51,13.945,3.2375,176.041667,,
1995,5,10,13.6,23.5,17.3166667,55,83,76.8333333,12.75,19.1,15.13,2.03333333,200.75,,
1995,5,11,12.8,22.2,16.9083333,53,84,74.1666667,11.91,18.49,14.1766667,1.29583333,153.333333,,
1995,5,12,8.8,21.8,14.9166667,26,85,61.7083333,5.17,14.58,10.2429167,1.2,131.875,,
1995,5,13,11.4,19.4,16.375,54,83,74.75,7.48,17.88,14.1795833,2.00416667,152.416667,,
1995,5,14,14.3,20.9,17.6208333,79,82,80.7916667,13.21,19.67,16.3183333,1.5375,229.583333,,
1995,5,15,14.6,25.4,19.8125,63,82,74.4166667,13,21.33,17.2133333,1.49583333,213.166667,,
1995,5,16,12.5,25.1,18.725,37,83,60.25,9.16,17.71,12.875,1.475,186.125,,
1995,5,17,17.5,26,20.0791667,46,78,66.2083333,11.75,19.36,15.55,2.09583333,153.083333,,
1995,5,18,16.5,26.2,20.1333333,53,83,71.9583333,13.91,20.09,16.8454167,2.51666667,175.291667,,
1995,5,19,8.2,20,14.6333333,68,85,80.125,9.11,18.4,13.4329167,1.53333333,211.333333,,
1995,5,20,6,20.2,13.0875,34,85,57.0416667,6.57,10.14,8.25916667,1.19583333,193.958333,,
1995,5,21,10.4,20.6,15.1208333,43,67,55.7083333,7.15,12.68,9.61083333,0.866666667,179.5,,
1995,5,22,11.8,22.4,16.3166667,50,77,65.4583333,9.83,14.74,12.1004167,1.09583333,187,,
